mobile,clv,avg_purchase_amount,max_purchase_amount,min_purchase_amount,purchase_count,last_purchase,first_purchase,age,income,gender,days_since_last_purchase,purchase_frequency,days_since_first_purchase,segment
917619924126,46116.97,6588.138571428572,9228.52,3845.73,7,1989-10-07,1973-01-28,30.0,296879.39,2,12963.0,0.0344488188976378,19059.0,2
917619930972,27724.12,4620.6866666666665,6446.75,1341.92,6,2023-12-10,1989-09-08,23.0,1305043.15,2,481.0,0.01438733914155543,12992.0,0
917626558140,12202.79,3050.6975,5443.01,107.56,4,1996-06-27,1971-09-02,44.0,1555283.68,0,10508.0,0.013237727523441808,19573.0,2
917627746667,38760.82,5537.26,9475.55,210.64,7,2016-11-26,1976-11-21,54.0,1889445.36,0,3051.0,0.014368799178925761,17666.0,1
917628238707,19331.46,3866.292,8491.57,1551.27,5,2005-08-22,1978-06-19,29.0,293311.21,0,7165.0,0.015111827523675197,17091.0,0
917628980027,52058.7,5205.87,8954.94,231.11,10,2024-04-18,1976-11-04,52.0,1358764.88,1,351.0,0.017309023771059313,17683.0,1
917629748727,18067.61,3613.522,6722.03,438.81,5,2019-10-02,1981-01-15,33.0,615697.11,0,2011.0,0.010608953957139827,16150.0,0
917632905061,28871.43,4811.905,9484.61,0.0,6,2023-03-07,1979-04-27,57.0,2357627.47,1,759.0,0.011235955056179775,16779.0,0
917635825546,34096.59,4870.941428571428,9935.06,326.48,7,2022-11-21,1980-11-08,51.0,453440.83,1,865.0,0.013678108512994204,16218.0,1
917637982876,59554.32,6617.1466666666665,9302.19,455.23,9,2008-10-31,1971-09-22,61.0,2674131.45,1,5999.0,0.0199203187250996,19553.0,1
917644847276,18618.7,3723.7400000000002,6263.73,196.56,5,2016-07-29,1978-01-15,62.0,830595.8,1,3171.0,0.010657193605683837,17246.0,0
917645272822,30611.149999999998,5101.858333333333,9384.15,325.12,6,2014-08-24,1987-04-15,48.0,351860.67,1,3876.0,0.018012608826178323,13869.0,0
917649910946,16078.51,3215.702,7790.29,728.85,5,1995-05-17,1972-10-05,24.0,294225.08,2,10915.0,0.018162005085361425,19174.0,2
917652244897,10144.64,3381.5466666666666,6595.63,1397.25,3,2020-09-22,2000-04-29,37.0,717768.45,0,1655.0,0.0120789155818011,9106.0,0
917664534549,31638.699999999997,4519.814285714286,9837.0,231.38,7,2017-01-04,1974-12-29,21.0,2790481.71,0,3012.0,0.013683456050042354,18359.0,1
917668084889,38753.09,6458.848333333332,9640.99,3692.82,6,2000-05-27,1971-10-10,54.0,1581820.78,0,9078.0,0.017213349909151764,19535.0,1
917669192918,29910.7,4272.957142857143,9576.84,0.0,7,2009-07-29,1982-07-25,58.0,1043201.71,2,5728.0,0.021285221974457733,15594.0,0
917672790155,13608.93,4536.31,6813.3,0.0,3,2025-02-25,1996-09-18,31.0,2523739.83,2,38.0,0.008664677000096275,10425.0,0
917676848676,53727.98,5372.798000000001,9734.69,447.49,10,2020-07-04,1971-09-09,28.0,1230073.39,0,1735.0,0.016824631260164882,19566.0,1
917676986013,16745.739999999998,4186.4349999999995,8433.01,0.0,4,2012-05-05,1975-10-27,50.0,1729333.06,0,4717.0,0.008995502248875561,18057.0,0
917679300279,40595.92,4510.6577777777775,9772.6,0.0,9,2023-09-04,1973-03-06,28.0,538687.16,2,578.0,0.014638906961613534,19022.0,1
917681915310,26165.57,2907.2855555555557,8073.2,0.0,9,2016-08-24,1970-10-25,62.0,2853789.76,2,3145.0,0.016129032258064516,19885.0,0
917687643539,53656.0,5365.6,8306.6,0.0,10,2024-06-02,1974-11-05,35.0,2477009.37,0,306.0,0.016568178052686806,18413.0,1
917687718878,11686.48,3895.4933333333333,8057.38,0.0,3,1994-04-24,1994-04-24,38.0,2789219.56,2,11303.0,3.0,11303.0,2
917691803583,26618.41,5323.682,8947.85,1307.56,5,2007-01-12,1972-01-07,26.0,2928986.02,0,6657.0,0.01172882946281961,19446.0,2
917692568000,16889.969999999998,4222.492499999999,9540.89,2045.96,4,2022-07-10,1980-01-13,18.0,1782248.0,2,999.0,0.007732456988208004,16518.0,0
917694503971,34177.66,6835.532000000001,9736.16,1612.7,5,2016-05-21,1973-09-22,52.0,1232128.43,0,3240.0,0.009626492106276474,18822.0,1
917697643337,39047.77,6507.961666666666,9276.06,2841.08,6,2013-07-03,1979-11-27,37.0,279439.48,2,4293.0,0.014667535853976532,16565.0,1
917699887270,39421.79,4927.72375,8767.7,662.24,8,2023-08-31,1984-08-14,38.0,830254.96,1,582.0,0.01682911436785639,14843.0,1
917705078697,30029.24,6005.848,8844.54,3074.95,5,2004-11-05,1971-12-12,20.0,2991939.64,0,7455.0,0.012482316717982857,19472.0,2
917710084067,50412.69,5041.269,8923.77,0.0,10,2020-01-20,1991-05-06,23.0,337382.1,2,1901.0,0.028609574670989887,12387.0,1
917710425977,39992.9,3999.29,8369.29,0.0,10,2023-10-15,1989-05-06,38.0,656266.22,0,537.0,0.02384737678855326,13117.0,1
917719061621,23568.17,3928.028333333333,6791.38,0.0,6,2013-08-23,1977-03-18,29.0,474421.2,0,4242.0,0.013526715262643721,17549.0,0
917719918855,38119.51,5445.644285714286,8009.3,822.47,7,2000-05-25,1971-05-05,24.0,1391678.1,2,9080.0,0.019787053613492887,19693.0,1
917725373847,35896.82,5982.803333333333,9339.4,2245.71,6,2016-06-06,1978-06-02,56.0,2090316.66,1,3224.0,0.01296456352636128,17108.0,1
917727768349,17682.26,4420.565,7706.34,746.94,4,2009-03-13,1981-10-18,44.0,1357189.42,1,5866.0,0.011990407673860911,15874.0,0
917728296502,29220.3,4870.05,9685.63,1875.9,6,2020-03-04,1977-09-29,60.0,1313919.79,2,1857.0,0.011615151319610245,17354.0,0
917732061472,19543.440000000002,3257.2400000000002,8737.83,639.21,6,2024-11-06,1973-03-20,53.0,1983454.35,1,149.0,0.009544514555384697,19008.0,0
917732561822,50188.82,5576.535555555555,9703.93,0.0,9,2013-09-16,1971-07-20,45.0,1955439.49,0,4218.0,0.017533606078316777,19617.0,1
917735589535,7788.959999999999,2596.3199999999997,3119.24,1730.06,3,2019-09-05,1973-04-07,69.0,2458582.58,2,2038.0,0.005309108069844266,18990.0,0
917735918651,31875.23,5312.538333333333,9242.03,196.0,6,2023-03-03,1974-03-31,25.0,2915026.47,2,763.0,0.010073311321282669,18632.0,1
917736983049,50237.92,5581.9911111111105,9468.25,1353.57,9,2017-03-17,1981-01-04,54.0,1373460.22,2,2940.0,0.02042205582028591,16161.0,1
917737739017,62790.91,6279.091,9944.01,315.97,10,2020-11-05,1975-04-25,34.0,2734697.95,0,1611.0,0.018038602609584512,18242.0,1
917745595491,20133.84,4026.768,7390.31,1183.32,5,2023-04-12,1982-10-22,30.0,837864.74,0,723.0,0.01014747666080368,15505.0,0
917752306681,33431.95,4775.992857142856,9919.08,419.83,7,2013-07-15,1978-05-22,53.0,188972.22,1,4281.0,0.016357688113413305,17119.0,1
917753459822,68288.7,6828.87,9536.43,3139.04,10,2017-11-13,1980-10-20,38.0,2134478.96,1,2699.0,0.022159846358398582,16237.0,1
917753617371,26940.78,2993.42,9401.56,127.56,9,2023-06-28,1988-12-12,62.0,1011242.0,1,646.0,0.02140139505389981,13262.0,0
917757218651,45536.62,6505.231428571429,9052.86,2804.69,7,2017-07-01,1974-05-04,50.0,2011248.82,2,2834.0,0.013321492007104795,18598.0,1
917758503592,42870.42,4287.0419999999995,6828.32,0.0,10,2021-12-01,1970-02-04,51.0,1320766.09,2,1220.0,0.015849535080304313,20148.0,1
917760844750,44043.57,4893.73,9977.9,1221.54,9,2023-04-09,1972-12-10,47.0,2208964.91,2,726.0,0.014688282015014688,19108.0,1
917781968664,19689.52,4922.38,6938.26,3302.05,4,2013-03-30,1973-09-11,40.0,2801844.99,1,4388.0,0.008307372793354102,18833.0,0
917784234958,16164.75,5388.25,8845.22,775.0,3,2016-02-23,1980-06-30,47.0,526041.37,0,3328.0,0.006911911527532447,16349.0,0
917787453807,21706.46,4341.2919999999995,7510.42,737.39,5,1992-09-07,1983-07-17,33.0,1740508.15,2,11897.0,0.04491017964071856,15237.0,2
917788887661,20067.82,4013.564,5910.62,757.02,5,2022-01-22,2009-09-08,53.0,1326130.84,2,1168.0,0.033193184332817,5687.0,0
917789226605,38590.37,5512.910000000001,9209.78,1759.38,7,2024-09-27,1977-01-25,31.0,2335833.15,2,189.0,0.012060647829083391,17601.0,1
917800135697,29625.989999999998,4937.665,9830.05,1021.99,6,2011-04-27,1971-09-18,62.0,2846026.14,2,5091.0,0.01244296972210701,19557.0,0
917800624665,30725.010000000002,5120.835,7209.52,1725.36,6,2012-05-10,1979-01-07,20.0,2457012.82,2,4712.0,0.014781966001478197,16889.0,0
917801177461,29398.5,7349.625,9743.19,1615.71,4,1998-07-13,1980-08-14,63.0,2260897.61,1,9762.0,0.01834301436869459,16304.0,2
917804138557,58237.55,5823.755,9522.9,0.0,10,2019-05-12,1973-07-24,44.0,186058.63,0,2154.0,0.017934002869440458,18882.0,1
917808620775,13820.599999999999,4606.866666666666,8798.88,353.56,3,1998-03-11,1971-04-11,28.0,1388827.37,0,9886.0,0.0091547146780592,19717.0,2
917811967841,29485.670000000002,3685.7087500000002,9030.16,0.0,8,2012-08-29,1972-01-23,52.0,1428548.61,1,4601.0,0.016184503338053813,19430.0,0
917813163240,36284.75,5183.535714285715,8780.0,654.34,7,2017-08-17,1975-02-16,28.0,2407426.19,2,2787.0,0.013528312826128971,18310.0,1
917816803306,47689.65,5298.85,9182.81,654.23,9,2019-12-24,1993-02-12,68.0,1446773.85,2,1928.0,0.027520130465803688,11739.0,1
917822393017,41888.58,4654.286666666667,9245.55,1177.98,9,2020-08-24,1979-06-20,55.0,1002589.61,2,1684.0,0.01795093411342331,16725.0,1
917830154607,22674.47,5668.6175,9362.59,2650.75,4,2017-03-16,1997-01-24,46.0,1867471.64,1,2941.0,0.016313213703099513,10297.0,0
917832937460,45545.26,5060.584444444445,8916.38,0.0,9,2016-12-30,1975-12-28,64.0,420994.64,0,3017.0,0.01802643877687275,17995.0,1
917834812535,36667.71,5238.244285714286,9761.37,0.0,7,2002-12-17,1980-08-09,55.0,1934080.44,2,8144.0,0.025719534598897732,16309.0,1
917837384013,30127.27,3347.4744444444445,6865.11,0.0,9,2023-02-16,1978-02-11,44.0,1451076.69,1,778.0,0.016422358737303085,17219.0,1
917838963536,39838.49,4426.498888888888,9820.71,2026.45,9,2007-12-19,1971-05-06,63.0,1889246.14,1,6316.0,0.020185406698564595,19692.0,1
917840877826,36225.380000000005,6037.563333333334,8714.01,1406.09,6,2020-04-28,1988-08-04,43.0,389250.27,1,1802.0,0.01553062985332183,13392.0,1
917843934986,32177.149999999998,4022.1437499999997,9508.91,157.78,8,2021-10-24,1981-01-23,19.0,1104781.43,0,1258.0,0.01612469766191884,16142.0,1
917849482575,42619.26,5327.4075,9835.59,709.82,8,2014-09-02,1973-12-25,39.0,1404635.33,2,3867.0,0.016149653455352936,18728.0,1
917858906417,50352.13,5594.681111111111,9444.45,2393.07,9,2023-01-06,1972-01-29,21.0,1726695.04,2,819.0,0.014512227895726955,19424.0,1
917867302554,22321.690000000002,2790.2112500000003,7206.14,0.0,8,2024-12-02,1987-09-25,39.0,467923.69,1,123.0,0.017669145255098287,13706.0,0
917878988236,27256.98,6814.245,9789.85,4770.09,4,2001-01-04,1975-05-22,22.0,1033983.06,2,8856.0,0.012821882679773482,18215.0,2
917888670721,36134.68,4014.9644444444443,9801.44,478.97,9,2019-02-23,1975-07-02,46.0,277158.24,0,2232.0,0.016936394429808054,18174.0,1
917888766939,15079.69,3015.938,9138.92,0.0,5,2021-09-07,1972-12-27,58.0,1050995.85,1,1305.0,0.008433599460249635,19091.0,0
917892740043,35196.42,5028.0599999999995,9222.44,622.03,7,2013-10-08,1976-05-14,25.0,2679642.69,1,4196.0,0.015372227508967133,17857.0,1
917895655026,13667.27,3416.8175,5562.79,2391.02,4,2013-04-07,2013-04-07,20.0,2316011.77,2,4380.0,4.0,4380.0,2
917897669065,29394.72,5878.944,8430.11,3041.35,5,2020-05-12,1991-11-28,34.0,610508.63,2,1788.0,0.014432791301837776,12181.0,0
917899990924,37725.6,6287.599999999999,9855.22,4080.09,6,2024-06-13,1976-01-05,23.0,1137136.02,2,295.0,0.010174089984173637,17987.0,1
917904523027,42397.85,5299.73125,9813.33,0.0,8,2023-08-07,1977-12-22,22.0,2722113.83,1,606.0,0.014402304368698991,17270.0,1
917915604499,19405.27,4851.3175,9270.81,824.38,4,2009-05-20,1984-03-10,29.0,933698.04,1,5798.0,0.013040643338404694,15000.0,0
917916502228,24813.98,3544.8542857142857,6376.21,1295.16,7,1980-08-05,1977-11-11,66.0,1615289.54,1,16313.0,0.21042084168336675,17311.0,2
917916728422,38627.92,4291.9911111111105,8717.23,0.0,9,2017-07-06,1980-03-21,67.0,891825.85,1,2829.0,0.019822333162029217,16450.0,1
917929811336,24331.37,4866.273999999999,8694.9,1186.5,5,2010-02-06,1974-11-25,66.0,606890.15,2,5536.0,0.011666796297736641,18393.0,0
917931591531,66283.74,6628.374000000001,9980.14,165.29,10,2016-04-22,1981-04-14,65.0,2703248.78,2,3269.0,0.023452157598499064,16061.0,1
917933034905,33880.759999999995,5646.793333333332,8923.66,0.0,6,2024-02-10,1970-11-10,65.0,2605260.49,0,419.0,0.009254498714652956,19869.0,1
917936179853,26553.48,6638.37,9022.46,3429.57,4,1975-05-03,1975-05-03,23.0,944945.51,1,18234.0,4.0,18234.0,2
917938264714,51498.55,5149.8550000000005,9935.12,0.0,10,2013-07-14,1970-01-29,61.0,792910.77,1,4282.0,0.018901209677419352,20154.0,1
917940955281,26750.559999999998,3343.8199999999997,9403.05,167.36,8,2007-06-28,1978-07-19,50.0,1034662.37,1,6490.0,0.02270362311985621,17061.0,0
917948692883,33169.18,4146.1475,7432.69,661.88,8,2020-03-10,1988-02-28,56.0,1662086.99,2,1851.0,0.02051457389520472,13550.0,1
917951890759,56216.05,6246.227777777778,8508.88,2668.64,9,2009-02-03,1973-12-20,70.0,785316.63,0,5904.0,0.021046067503312806,18733.0,1
917955690228,40550.23,4505.581111111112,9601.34,989.96,9,2023-08-18,1979-09-03,66.0,1698775.68,0,595.0,0.016817190906259733,16650.0,1
917964465977,37533.869999999995,7506.773999999999,9972.24,1766.03,5,2017-05-02,1986-01-28,67.0,2691499.91,2,2894.0,0.013138302531312955,14311.0,1
917966500767,41938.47,4659.83,9783.19,1621.15,9,2021-05-20,1970-04-17,56.0,1907506.06,1,1415.0,0.014468677991533145,20076.0,1
917967277638,27091.489999999998,5418.298,8203.73,531.42,5,1999-07-09,1970-06-22,60.0,1636135.96,2,9401.0,0.014138938637006316,20010.0,2
917971381481,29489.74,4212.820000000001,9703.87,0.0,7,2022-06-10,1976-09-10,42.0,2577020.59,0,1029.0,0.012568077084206116,17738.0,0
917973214822,51849.14,5761.015555555556,9549.12,1502.47,9,2018-01-13,1974-09-12,69.0,273833.76,2,2638.0,0.017057299892602185,18467.0,1
917974239820,36170.229999999996,6028.371666666666,9942.97,2465.69,6,2024-07-14,1973-09-12,38.0,2876553.65,2,264.0,0.009694097371822492,18832.0,1
917974629461,26008.36,3251.045,9706.69,0.0,8,2016-09-29,1974-08-22,65.0,1393225.85,1,3109.0,0.01560569607906886,18488.0,0
917979958124,30452.98,6090.596,9238.53,2086.73,5,2013-11-04,1971-04-17,44.0,499203.83,1,4169.0,0.009651267533136018,19711.0,0
917984507492,61945.71,6194.571,9050.63,272.36,10,2015-07-23,1979-05-23,53.0,1365152.74,1,3543.0,0.022710068130204392,16753.0,1
917993803105,25680.87,2568.087,5995.6,0.0,10,2024-01-05,1970-06-07,35.0,1199802.99,2,455.0,0.015329586101175267,20025.0,0
917997109065,43347.34,4334.7339999999995,9905.84,0.0,10,2008-03-13,1971-04-07,56.0,2015911.03,0,6231.0,0.022238695329873978,19721.0,1
918010133918,20249.64,2531.205,4122.47,1229.56,8,2021-09-20,1976-05-29,26.0,2575520.25,0,1292.0,0.014501510574018129,17842.0,0
918011467975,41468.98,5183.6225,9499.41,802.7,8,2024-03-10,1977-12-25,39.0,2442062.74,1,390.0,0.014220536825265152,17267.0,1
918016446001,23707.760000000002,3951.2933333333335,8130.71,126.01,6,2023-02-22,1986-10-30,69.0,2946757.6,0,772.0,0.013570566948130278,14036.0,0
918017235435,57718.75,5771.875,8900.28,2369.48,10,2017-10-23,1970-06-13,68.0,1179566.39,0,2720.0,0.017342042892652756,20019.0,1
918018679284,12361.87,4120.623333333334,9237.78,149.74,3,2009-09-01,1980-07-08,49.0,2911807.42,0,5694.0,0.0084530853761623,16341.0,0
918020785643,23581.36,3930.226666666667,9417.09,0.0,6,1991-05-10,1974-01-20,66.0,2305366.17,2,12383.0,0.028485519860737458,18702.0,2
918027530378,34362.58,4295.3225,9166.87,686.0,8,2012-08-28,1970-04-10,21.0,2960491.16,1,4602.0,0.015502874491311932,20083.0,1
918028168523,27119.17,6779.7925,8550.99,4264.59,4,1999-04-03,1989-05-25,44.0,2528963.24,1,9498.0,0.03333333333333333,13098.0,2
918033747850,47271.19,4727.119000000001,9521.36,199.32,10,2019-02-19,1987-02-09,29.0,2300085.88,1,2236.0,0.025645409471704565,13934.0,1
918036231979,26294.8,4382.466666666666,7861.51,657.61,6,2010-03-21,1973-09-24,67.0,2094269.23,1,5493.0,0.013506415547385008,18820.0,0
918038349447,21204.0,2650.5,6234.06,353.72,8,2022-09-02,1980-05-12,58.0,225944.39,0,945.0,0.015530964861192001,16398.0,0
918039496086,29903.03,4271.861428571428,9933.3,224.93,7,2011-05-24,1974-12-15,66.0,1912099.71,2,5064.0,0.015778796303253437,18373.0,0
918042258186,23297.41,5824.3525,8882.26,868.15,4,2019-03-08,1973-06-11,62.0,2679529.78,0,2219.0,0.007183048006704178,18925.0,0
918051831252,31177.78,6235.556,8613.37,1102.45,5,2017-06-27,1970-01-30,34.0,2832031.25,1,2838.0,0.008663008951775917,20153.0,1
918052947074,26491.77,4415.295,9813.44,0.0,6,2021-09-20,1994-08-26,32.0,206794.77,1,1292.0,0.01820572468898554,11179.0,0
918054046672,8481.35,1413.5583333333334,3452.44,257.53,6,2021-06-02,1970-12-09,42.0,2116221.93,0,1402.0,0.009762447120078099,19840.0,0
918064121137,29190.079999999998,5838.016,9744.8,3972.62,5,2019-08-14,1972-07-25,34.0,298712.44,0,2060.0,0.008728034446642616,19246.0,0
918069520666,34166.64,6833.3279999999995,9690.88,3896.13,5,2016-12-13,1972-03-12,34.0,2755039.52,0,3034.0,0.009175995595522115,19381.0,1
918073486033,56145.26,7018.1575,9611.72,3036.11,8,2014-07-19,1971-06-08,40.0,2993452.77,1,3912.0,0.015240998285387693,19659.0,1
918080230418,19116.46,4779.115,9493.03,1811.32,4,2015-10-31,1996-07-06,27.0,1422660.07,0,3443.0,0.017006802721088437,10499.0,0
918080741273,11090.96,3696.986666666666,9363.64,0.0,3,1991-03-31,1991-03-31,70.0,1310435.53,2,12423.0,3.0,12423.0,2
918087313121,7220.9400000000005,1805.2350000000001,3018.3,0.0,4,2023-02-08,2012-06-06,23.0,394112.34,1,786.0,0.030777122339061297,4685.0,0
918092508149,34397.05,4913.864285714286,9965.52,1336.11,7,2017-06-09,1984-07-07,45.0,2406751.2,2,2856.0,0.017463617463617465,14881.0,1
918098948446,15224.8,3044.96,5164.82,1430.81,5,2000-12-26,1970-03-19,63.0,2543691.64,1,8865.0,0.013345195729537365,20105.0,0
918102996505,45175.81,5019.5344444444445,9075.66,335.15,9,2014-11-14,1977-06-07,29.0,1731500.84,0,3794.0,0.019745502413339184,17468.0,1
918109688769,7886.030000000001,2628.6766666666667,4117.47,0.0,3,2001-03-25,1978-08-07,36.0,2127844.83,1,8776.0,0.010887974836680376,17042.0,2
918115806625,12874.82,2574.964,3606.99,1407.45,5,2016-02-09,1971-06-27,20.0,1017439.07,1,3342.0,0.009203583261749908,19640.0,0
918118967967,43275.89,4808.432222222222,8895.84,0.0,9,2024-11-14,1971-06-10,47.0,1199579.84,1,141.0,0.013834802213568354,19657.0,1
918120834317,14664.95,4888.316666666667,6783.74,1625.64,3,2001-05-02,1990-10-06,35.0,1576345.7,0,8738.0,0.023310023310023312,12599.0,2
918123333781,35484.22,4435.5275,8716.69,788.38,8,2024-04-28,1973-11-03,63.0,2134609.61,0,341.0,0.013015890232659038,18780.0,1
918136846691,37279.14,4659.8925,9234.24,388.44,8,1995-07-21,1980-01-29,29.0,1564179.2,0,10850.0,0.04246284501061571,16502.0,2
918140852855,53545.05,5949.450000000001,9426.41,579.49,9,2005-03-27,1973-10-17,44.0,400856.61,0,7313.0,0.023510971786833854,18797.0,1
918142452709,40442.45,5777.492857142856,8549.42,517.97,7,2024-09-30,1970-05-11,50.0,533712.64,1,186.0,0.010570824524312896,20052.0,1
918142723159,21841.98,3120.282857142857,5155.38,1747.87,7,2022-06-08,1972-05-03,57.0,1994743.44,0,1031.0,0.011476664116296864,19329.0,0
918144181937,54393.13,5439.313,9932.01,239.76,10,2011-01-01,1974-09-05,38.0,755985.65,0,5207.0,0.022612497173437853,18474.0,1
918146750150,39650.33,4405.5922222222225,9866.76,360.83,9,2021-10-07,1976-05-20,25.0,2534560.0,2,1275.0,0.01628861003861004,17851.0,1
918150888898,25081.39,2786.821111111111,6469.76,0.0,9,2019-12-05,1980-03-13,62.0,2213866.17,2,1947.0,0.018606574322927436,16458.0,0
918153356179,29911.57,4273.081428571429,9269.47,138.22,7,2015-09-29,1971-06-21,38.0,1874266.63,1,3475.0,0.012986209881887329,19646.0,0
918156249415,48862.54,6107.8175,9244.84,2294.78,8,2020-06-29,1994-01-20,54.0,1212503.28,2,1740.0,0.024852438645542096,11397.0,1
918159668272,34879.990000000005,4359.998750000001,9217.53,0.0,8,2007-03-04,1979-08-10,22.0,1169445.4,1,6606.0,0.023837902264600714,16674.0,1
918159967797,53106.31,6638.28875,9452.6,2294.05,8,2010-05-10,1984-06-25,36.0,2367653.51,2,5443.0,0.025396825396825397,14893.0,1
918164216179,45547.29,4554.729,8312.23,0.0,10,2023-09-14,1986-05-01,67.0,310865.5,0,568.0,0.02197802197802198,14218.0,1
918165761020,18722.89,4680.7225,9957.1,858.15,4,2006-09-26,1992-07-06,36.0,359565.49,0,6765.0,0.02309913378248316,11960.0,0
918185002745,48381.26,4838.126,9993.07,0.0,10,2004-02-07,1988-04-26,41.0,1615780.83,0,7727.0,0.05203816131830009,13492.0,1
918185386258,17288.32,4322.08,6045.68,3010.5,4,2022-03-14,1970-05-10,25.0,800952.61,1,1117.0,0.0063371356147021544,20053.0,0
918188382776,10903.82,2725.955,5619.99,394.23,4,1996-05-19,1973-07-03,31.0,1625585.01,1,10547.0,0.014360938247965532,18903.0,2
918192045446,49575.82,6196.9775,8924.05,1271.41,8,2023-08-14,1974-05-23,49.0,409183.69,0,599.0,0.013348164627363737,18579.0,1
918192202822,38544.54,4818.0675,6949.54,2979.26,8,2012-05-17,1986-03-14,26.0,1474398.26,1,4705.0,0.02510197678067148,14266.0,1
918193337732,45954.89,4595.489,9276.84,0.0,10,2024-12-29,1997-09-13,24.0,887404.36,2,96.0,0.030093289196509176,10065.0,1
918200916676,19534.579999999998,3906.9159999999997,9574.56,0.0,5,2013-06-02,1976-03-15,46.0,1737407.34,0,4324.0,0.011035091591260206,17917.0,0
918204526134,48097.64,6871.091428571429,8700.89,5568.12,7,2020-03-14,1981-05-12,35.0,2007023.9,1,1847.0,0.014803327224023685,16033.0,1
918210726347,25822.38,3227.7975,9904.92,0.0,8,2017-07-25,1978-05-29,66.0,604125.87,0,2810.0,0.016780869808418402,17112.0,0
918211822827,31216.059999999998,4459.437142857142,7846.4,898.33,7,2021-03-09,1979-10-04,26.0,2317895.24,2,1487.0,0.013877874702616972,16619.0,1
918215233002,29687.920000000002,7421.9800000000005,9433.06,4971.72,4,2017-11-23,1970-06-07,29.0,786077.42,1,2689.0,0.00692201199815413,20025.0,1
918215813941,30515.94,4359.42,8751.33,0.0,7,2021-03-28,1988-07-08,24.0,2177492.78,1,1468.0,0.01757175131788135,13419.0,0
918228649039,15415.04,3853.76,8551.62,500.18,4,2015-12-27,1992-02-17,63.0,792590.31,0,3386.0,0.01377094330961671,12100.0,0
918229516148,26283.559999999998,3285.4449999999997,5509.55,564.51,8,2024-01-23,1982-05-28,60.0,2638459.16,2,437.0,0.015773907328294447,15652.0,0
918230517007,7388.74,2462.9133333333334,2876.27,2195.17,3,1999-03-16,1978-08-07,44.0,2441302.69,0,9516.0,0.011958543715120914,17042.0,2
918234621711,22507.31,3751.2183333333337,9383.91,194.41,6,2024-05-29,1973-08-13,36.0,1449389.99,2,310.0,0.009702457956015525,18862.0,0
918240885202,23908.03,5977.0075,7768.28,3375.27,4,2025-01-05,1970-01-12,45.0,651990.34,2,89.0,0.005975500448162534,20171.0,0
918244431947,48978.41,4897.841,9337.19,339.32,10,2017-02-12,1971-11-14,57.0,793208.34,0,2973.0,0.01815211472136504,19500.0,1
918250857309,45364.54,5040.504444444445,9946.98,291.61,9,2023-05-14,1974-06-26,46.0,2974310.16,2,691.0,0.015122661588439565,18545.0,1
918259520140,11320.34,2830.085,5899.58,243.52,4,2012-08-16,1985-01-05,26.0,2263896.46,1,4614.0,0.011898859692612791,14699.0,0
918266341635,50296.71,5029.671,9972.25,210.81,10,2024-03-24,1976-11-27,53.0,620611.83,2,376.0,0.017357093265447814,17660.0,1
918268486276,26421.510000000002,3302.6887500000003,8316.6,1325.39,8,2005-03-31,1973-04-08,23.0,1647693.97,2,7309.0,0.020547945205479454,18989.0,0
918273831457,12521.69,2504.338,6337.59,530.87,5,2020-07-19,1977-11-06,44.0,183775.26,2,1720.0,0.009617850730956655,17316.0,0
918278515709,67513.22,6751.322,9984.52,1152.88,10,2020-12-02,1975-02-10,61.0,557131.24,2,1584.0,0.01792971551518049,18316.0,1
918281169403,43900.97,5487.62125,9270.88,0.0,8,2024-12-03,1974-09-25,50.0,2770253.32,1,122.0,0.013091861226271,18454.0,1
918281194061,26710.5,4451.75,7866.76,783.13,6,2018-05-19,1975-04-02,69.0,1474233.23,2,2512.0,0.011426394972386211,18265.0,0
918281341978,11354.11,1622.0157142857145,4941.03,0.0,7,2015-02-02,1971-09-01,45.0,564873.92,0,3714.0,0.013240857503152586,19574.0,0
918287423767,13362.95,3340.7375,6318.01,244.85,4,2002-07-02,1989-12-10,29.0,518179.25,2,8312.0,0.026160889470241987,12899.0,2
918292009846,4858.92,1619.64,2656.91,1025.17,3,2013-11-17,1992-07-16,36.0,1234885.97,2,4156.0,0.011547344110854504,11950.0,0
918292179207,21284.17,4256.834,9095.81,1107.56,5,2010-12-25,1983-04-20,60.0,837285.47,2,5214.0,0.014835327860745722,15325.0,0
918292578829,40230.07,4470.007777777778,7202.84,853.84,9,2016-09-20,1971-11-16,42.0,163307.04,1,3118.0,0.016483516483516484,19498.0,1
918294092753,54568.32,6063.1466666666665,9360.59,0.0,9,2018-01-04,1972-11-07,37.0,190322.85,1,2647.0,0.016369588941433248,19141.0,1
918296240256,27058.230000000003,4509.705000000001,8373.95,1436.86,6,2020-12-24,1999-10-25,63.0,783735.1,2,1562.0,0.023282887077997673,9293.0,0
918296662600,16198.04,2699.6733333333336,9951.81,0.0,6,2016-07-14,2014-07-15,58.0,878999.15,2,3186.0,0.24657534246575344,3916.0,0
918300016872,37334.36,4148.262222222223,9998.15,0.0,9,2008-03-14,1971-03-09,70.0,1639359.48,2,6230.0,0.01997041420118343,19750.0,1
918306270004,7027.61,1756.9025,3126.55,532.15,4,2020-04-19,1988-04-19,25.0,2092874.55,0,1811.0,0.01026694045174538,13499.0,0
918306551869,14729.150000000001,4909.716666666667,9334.79,2102.31,3,2016-02-07,1985-12-04,50.0,1335404.04,0,3344.0,0.008165487207403375,14366.0,0
