mobile,month,total_spent,num_purchases
918124784519,NaT,10482.68,0
918136846691,1980-01,9234.24,1
918136846691,1987-08,3769.47,1
918136846691,1990-10,5036.76,1
918136846691,1991-11,388.44,1
918136846691,1995-01,6731.8,1
918136846691,1995-07,1854.6,1
918136846691,NaT,10263.83,0
918140852855,1973-10,7915.07,1
918140852855,1977-08,8083.09,1
918140852855,1981-04,4571.9,1
918140852855,1989-07,9426.41,1
918140852855,1998-07,579.49,1
918140852855,2004-01,6385.46,1
918140852855,2005-03,6454.06,1
918140852855,NaT,10129.57,0
918142452709,1970-05,7858.62,1
918142452709,1970-07,6431.92,1
918142452709,1981-10,517.97,1
918142452709,1982-04,3548.07,1
918142452709,1984-02,8549.42,1
918142452709,1992-04,7196.31,1
918142452709,2024-09,6340.14,1
918142723159,1972-05,2154.35,1
918142723159,1983-08,2136.12,1
918142723159,1987-04,3320.28,1
918142723159,2009-09,4873.37,1
918142723159,2022-06,1747.87,1
918142723159,NaT,7609.99,0
918144181937,1974-09,9932.01,1
918144181937,1986-01,9613.8,1
918144181937,1992-11,5784.14,1
918144181937,1996-02,3222.05,1
918144181937,1997-10,5907.23,1
918144181937,1999-07,341.53,1
918144181937,2007-03,4309.57,1
918144181937,2008-06,239.76,1
918144181937,2011-01,6328.9,1
918144181937,NaT,8714.14,0
918146750150,1976-05,6487.69,1
918146750150,1976-10,1174.86,1
918146750150,1987-06,1900.26,1
918146750150,1988-02,7465.74,1
918146750150,2011-06,9866.76,1
918146750150,2021-10,3757.31,1
918146750150,NaT,8997.71,0
918150888898,1980-03,6469.76,1
918150888898,1985-12,278.2,1
918150888898,1987-08,6280.46,1
918150888898,2011-07,2148.53,1
918150888898,2019-12,3183.0,1
918150888898,NaT,6721.4400000000005,0
918153356179,1971-06,2002.91,1
918153356179,1990-06,198.39,1
918153356179,1994-02,138.22,1
918153356179,2010-09,6539.46,1
918153356179,2015-09,9269.47,1
918153356179,NaT,11763.119999999999,0
918156249415,1994-01,2294.78,1
918156249415,1996-06,9244.84,1
918156249415,2002-02,2634.34,1
918156249415,2005-02,7730.95,1
918156249415,2014-08,6572.29,1
918156249415,2020-03,4177.46,1
918156249415,2020-06,7501.27,1
918156249415,NaT,8706.61,0
918159668272,1979-08,9217.53,1
918159668272,1999-12,5934.78,1
918159668272,2001-06,2295.92,1
918159668272,2004-07,4455.96,1
918159668272,2007-03,0.0,1
918159668272,NaT,12975.8,0
918159967797,1984-06,2294.05,1
918159967797,1994-02,8949.73,1
918159967797,1994-05,9264.82,1
918159967797,1995-11,6541.18,1
918159967797,2005-07,3087.62,1
918159967797,2010-05,9452.6,1
918159967797,NaT,13516.310000000001,0
918164216179,1986-05,4347.3,1
918164216179,1989-03,7031.16,1
918164216179,1996-10,8312.23,1
918164216179,1998-04,1192.7,1
918164216179,2012-03,286.75,1
918164216179,2014-10,5430.36,1
918164216179,2022-01,7574.55,1
918164216179,2023-09,7408.51,1
918164216179,NaT,3963.73,0
918165761020,1992-07,2687.56,1
918165761020,1995-08,858.15,1
918165761020,2006-09,5220.08,1
918165761020,NaT,9957.1,0
918185002745,1988-04,9666.04,1
918185002745,1989-04,1793.06,1
918185002745,2001-04,8102.42,1
918185002745,2003-10,2284.33,1
918185002745,2004-02,5086.17,1
918185002745,NaT,21449.24,0
918185386258,1970-05,4771.83,1
918185386258,1986-08,3010.5,1
918185386258,2022-03,3460.31,1
918185386258,NaT,6045.68,0
918188382776,1973-07,3632.02,1
918188382776,1974-03,1257.58,1
918188382776,1996-05,5619.99,1
918188382776,NaT,394.23,0
918192045446,1974-05,6428.88,1
918192045446,2001-05,5651.43,1
918192045446,2010-03,8479.01,1
918192045446,2010-05,5054.13,1
918192045446,2023-08,1271.41,1
918192045446,NaT,22690.96,0
918192202822,1986-03,6783.7,1
918192202822,1989-01,6949.54,1
918192202822,1994-04,5357.57,1
918192202822,1995-02,2979.26,1
918192202822,2011-04,3173.66,1
918192202822,2012-05,3975.55,1
918192202822,NaT,9325.26,0
918193337732,1997-09,4826.81,1
918193337732,2003-08,789.01,1
918193337732,2010-10,5260.97,1
918193337732,2016-09,1875.88,1
918193337732,2021-10,8149.59,1
918193337732,2023-07,0.0,1
918193337732,2024-07,569.2,1
918193337732,2024-12,6722.07,1
918193337732,NaT,17761.36,0
918200916676,1976-03,383.28,1
918200916676,1984-04,0.0,1
918200916676,1990-08,8210.96,1
918200916676,2013-06,1365.78,1
918200916676,NaT,9574.56,0
918204526134,1981-05,6269.84,1
918204526134,1987-03,8700.89,1
918204526134,1997-11,6956.55,1
918204526134,2016-02,5568.12,1
918204526134,2020-03,7887.36,1
918204526134,NaT,12714.880000000001,0
918210726347,1978-05,9904.92,1
918210726347,1979-01,0.0,1
918210726347,1998-03,271.76,1
918210726347,2000-12,2620.5,1
918210726347,2001-12,0.0,1
918210726347,2009-09,2623.6,1
918210726347,2011-03,5665.68,1
918210726347,2017-07,4735.92,1
918211822827,1979-10,1331.57,1
918211822827,1984-03,4852.12,1
918211822827,1987-04,7846.4,1
918211822827,1991-03,2673.97,1
918211822827,1999-01,6554.42,1
918211822827,2003-12,7059.25,1
918211822827,2021-03,898.33,1
918215233002,1970-06,9433.06,1
918215233002,1978-07,4971.72,1
918215233002,1984-04,8912.94,1
918215233002,2017-11,6370.2,1
918215813941,1988-07,8751.33,1
918215813941,1996-07,5268.11,1
918215813941,2008-08,8202.64,1
918215813941,2009-04,2687.89,1
918215813941,2014-11,0.0,1
918215813941,2021-03,0.0,1
918215813941,NaT,5605.97,0
918228649039,1992-02,1882.34,1
918228649039,2005-06,8551.62,1
918228649039,2015-12,4480.9,1
918228649039,NaT,500.18,0
918229516148,1982-05,2884.54,1
918229516148,2002-12,564.51,1
918229516148,2007-06,5229.11,1
918229516148,2017-08,1307.49,1
918229516148,2017-12,2172.45,1
918229516148,2024-01,5509.55,1
918229516148,NaT,8615.91,0
918230517007,1978-08,2195.17,1
918230517007,1994-02,2876.27,1
918230517007,1999-03,2317.3,1
918234621711,1973-08,1790.88,1
918234621711,1974-02,1028.24,1
918234621711,1978-02,194.41,1
918234621711,1995-04,3070.21,1
918234621711,2024-05,7039.66,1
918234621711,NaT,9383.91,0
918240885202,1970-01,7768.28,1
918240885202,1970-05,6130.78,1
918240885202,1984-02,3375.27,1
918240885202,2025-01,6633.7,1
918244431947,1971-11,339.32,1
918244431947,1971-12,9325.69,1
918244431947,1991-10,4431.05,1
918244431947,1995-01,11285.990000000002,2
918244431947,2006-04,3287.57,1
918244431947,2007-03,1100.67,1
918244431947,2017-02,5291.54,1
918244431947,NaT,13916.580000000002,0
918250857309,1974-06,505.15,1
918250857309,1975-11,291.61,1
918250857309,1986-10,6086.22,1
918250857309,1988-06,9383.36,1
918250857309,2007-05,3050.38,1
918250857309,2011-09,3697.82,1
918250857309,2014-10,6983.37,1
918250857309,2023-03,9946.98,1
918250857309,2023-05,5419.65,1
918259520140,1985-01,243.52,1
918259520140,1992-01,5899.58,1
918259520140,2011-07,3283.52,1
918259520140,2012-08,1893.72,1
918266341635,1976-11,4317.33,1
918266341635,1978-08,4386.76,1
918266341635,1980-05,8466.84,1
918266341635,1986-03,9972.25,1
918266341635,1988-04,4515.15,1
918266341635,1994-01,210.81,1
918266341635,2023-09,1872.37,1
918266341635,2024-03,3597.41,1
918266341635,NaT,12957.79,0
918268486276,1973-04,3818.5,1
918268486276,1975-03,1325.39,1
918268486276,1986-10,2492.07,1
918268486276,1997-08,1569.77,1
918268486276,2002-03,8316.6,1
918268486276,2004-03,5431.78,1
918268486276,2004-05,1518.69,1
918268486276,2005-03,1948.71,1
918273831457,1977-11,834.82,1
918273831457,1987-12,6337.59,1
918273831457,2013-08,1943.47,1
918273831457,2017-08,2874.94,1
918273831457,2020-07,530.87,1
918278515709,1975-02,5924.92,1
918278515709,1992-07,8552.05,1
918278515709,1993-03,9984.52,1
918278515709,1994-07,7763.45,1
918278515709,1995-08,1801.94,1
918278515709,2003-09,8898.87,1
918278515709,2010-05,4962.71,1
918278515709,2014-09,1152.88,1
918278515709,2019-04,8536.17,1
918278515709,2020-12,9935.71,1
918281169403,1974-09,2081.84,1
918281169403,1981-10,6468.34,1
918281169403,1982-02,9270.88,1
918281169403,1988-08,3006.54,1
918281169403,2012-04,7919.81,1
918281169403,2014-03,8958.62,1
918281169403,2024-12,6194.94,1
918281169403,NaT,0.0,0
918281194061,1975-04,783.13,1
918281194061,1985-08,7484.25,1
918281194061,1991-06,1989.97,1
918281194061,2008-07,7526.67,1
918281194061,2018-05,1059.72,1
918281194061,NaT,7866.76,0
918281341978,1971-09,1411.06,1
918281341978,1989-12,301.61,1
918281341978,2000-11,1834.85,1
918281341978,2007-09,4941.03,1
918281341978,2009-06,1145.1,1
918281341978,2015-02,0.0,1
918281341978,NaT,1720.46,0
918287423767,1989-12,4705.21,1
918287423767,1990-03,244.85,1
918287423767,1998-02,6318.01,1
918287423767,2002-07,2094.88,1
918292009846,1992-07,1176.84,1
918292009846,1997-02,1025.17,1
918292009846,2013-11,2656.91,1
918292179207,1983-04,9095.81,1
918292179207,1986-04,3308.89,1
918292179207,1991-10,1107.56,1
918292179207,1994-02,1342.33,1
918292179207,2010-12,6429.58,1
918292578829,1971-11,5163.38,1
918292578829,1973-11,3165.92,1
918292578829,1989-12,3176.22,1
918292578829,2000-08,5958.55,1
918292578829,2016-09,2154.32,1
918292578829,NaT,20611.68,0
918294092753,1972-11,9360.59,1
918294092753,1973-06,6954.68,1
918294092753,1993-05,8045.14,1
918294092753,1993-08,8642.2,1
918294092753,2008-03,5381.73,1
918294092753,2010-06,4403.57,1
918294092753,2018-01,2722.02,1
918294092753,NaT,9058.39,0
918296240256,1999-10,7345.95,1
918296240256,2010-03,1484.8,1
918296240256,2013-11,3716.38,1
918296240256,2014-03,4700.29,1
918296240256,2015-03,8373.95,1
918296240256,2020-12,1436.86,1
918296662600,2014-07,9951.81,1
918296662600,2016-03,4399.81,1
918296662600,2016-04,809.53,1
918296662600,2016-07,0.0,1
918296662600,NaT,1036.89,0
918300016872,1971-03,1810.58,1
918300016872,1972-11,3990.91,1
918300016872,1978-04,8089.6,1
918300016872,1988-12,9998.15,1
918300016872,1991-02,7462.44,1
918300016872,1993-08,0.0,1
918300016872,2008-03,2915.85,1
918300016872,NaT,3066.83,0
918306270004,1988-04,1580.05,1
918306270004,1992-08,532.15,1
918306270004,2006-11,3126.55,1
918306270004,2020-04,1788.86,1
918306551869,1985-12,3292.05,1
918306551869,1990-04,9334.79,1
918306551869,2016-02,2102.31,1
918308026394,1972-06,0.0,1
918308026394,1979-09,6220.38,1
918308026394,1989-04,2150.13,1
918308026394,1990-12,7926.03,1
918308026394,1994-10,2305.68,1
918308026394,2000-09,1750.68,1
918308026394,2002-03,0.0,1
918308026394,2011-06,8063.24,1
918308026394,NaT,11647.25,0
918313346852,1973-09,4308.3,1
918313346852,1973-10,2549.46,1
918313346852,1987-09,9588.53,1
918313346852,2024-04,925.66,1
918313993297,1985-09,3263.06,1
918313993297,1991-12,4930.61,1
918313993297,1992-12,202.48,1
918313993297,NaT,1130.17,0
918319821061,1973-02,9956.23,1
918319821061,1973-03,8153.43,1
918319821061,1977-08,6824.19,1
918319821061,1985-12,1286.99,1
918319821061,1991-04,2057.11,1
918319821061,2007-06,5770.98,1
918320207740,1972-10,2906.03,1
918320207740,1981-03,715.69,1
918320207740,1981-09,2496.04,1
918320207740,2009-12,141.73,1
918320207740,2012-05,8544.08,1
918320207740,2015-05,6947.7,1
918320207740,2021-02,4376.19,1
918320207740,2021-11,3861.36,1
918320207740,NaT,2082.03,0
918323646093,1993-03,6027.61,1
918323646093,1996-04,9299.14,1
918323646093,1999-08,4986.09,1
918323646093,2008-04,3259.59,1
918323646093,NaT,4655.59,0
918324316421,1970-10,2720.73,1
918324316421,1977-04,6534.77,1
918324316421,1977-05,7385.06,1
918324316421,1993-07,379.93,1
918324316421,1995-07,7121.93,1
918324316421,2001-09,2803.11,1
918324316421,2016-10,1311.17,1
918328608265,1977-07,8147.83,1
918328608265,2003-11,3713.95,1
918328608265,2015-06,5839.06,1
918328608265,NaT,11312.859999999999,0
918330421741,1987-11,5955.86,1
918330421741,2008-07,8903.96,1
918330421741,NaT,441.95,0
918330497115,1975-04,7336.34,1
918330497115,1977-02,7478.97,1
918330497115,1981-07,9552.02,1
918330497115,1982-08,3516.57,1
918330497115,1988-06,4620.37,1
918330497115,1991-01,0.0,1
918330497115,2021-12,4608.98,1
918330497115,NaT,4778.8,0
918333103372,1975-11,6340.71,1
918333103372,1976-03,5608.8,1
918333103372,2013-01,5357.63,1
918333103372,2019-12,6527.26,1
918333103372,NaT,10814.74,0
918336814230,1982-11,1677.11,1
918336814230,1995-01,912.49,1
918336814230,2002-01,4944.51,1
918336814230,2004-12,1913.05,1
918336814230,2010-05,9811.35,1
918336814230,2010-06,2994.99,1
918336814230,2012-07,3116.04,1
918336814230,2019-08,1388.38,1
918338877621,1990-04,5113.52,1
918338877621,2008-01,2904.22,1
918338877621,2019-11,5584.7,1
918338877621,NaT,4711.54,0
918343237444,1974-09,3372.1,1
918343237444,2004-05,8699.81,1
918343237444,2014-01,5242.49,1
918343237444,2014-03,2723.04,1
918343237444,2021-12,911.35,1
918343237444,NaT,7249.26,0
918343459102,1980-02,464.16,1
918343459102,1987-06,6226.72,1
918343459102,1990-04,8152.98,1
918343459102,2007-01,2986.62,1
918343459102,2007-08,6041.2,1
918343459102,2011-01,6287.6,1
918343459102,NaT,6397.77,0
918346582107,1979-01,7132.06,1
918346582107,1979-11,9990.93,1
918346582107,1980-08,3383.8,1
918346582107,1980-12,5713.31,1
918346582107,1992-12,2492.93,1
918346582107,1994-05,1759.3,1
918346582107,2019-10,5868.47,1
918346582107,NaT,5316.3,0
918353092123,1994-06,3187.35,1
918353092123,1998-04,2499.94,1
918353092123,2009-11,1549.34,1
918353092123,2013-08,7243.54,1
918353092123,2014-01,1845.63,1
918353092123,NaT,3463.62,0
918354238065,1995-01,4443.17,1
918354238065,2000-12,4584.21,1
918354238065,2006-02,5949.27,1
918354238065,2023-08,2631.4,1
918357297588,1970-09,0.0,1
918357297588,1987-03,1028.52,1
918357297588,1993-02,7275.9,1
918357297588,1993-05,5239.8,1
918357297588,2010-05,4706.68,1
918357297588,2012-08,7226.46,1
918357297588,2016-02,1381.18,1
918357297588,NaT,1606.7,0
918362751242,1978-08,4693.03,1
918362751242,1991-03,9270.04,1
918362751242,2013-04,3513.93,1
918362751242,NaT,3464.6,0
918365845882,1974-06,1947.07,1
918365845882,1984-08,1801.83,1
918365845882,2003-04,6066.05,1
918365845882,2006-08,9325.34,1
918365845882,2011-05,2078.91,1
918365845882,2015-09,8277.55,1
918365845882,2019-09,9360.89,1
918369305560,1978-08,636.4,1
918369305560,1992-08,1541.83,1
918369305560,1992-12,9782.0,1
918369305560,2002-07,635.46,1
918369305560,2016-01,4777.27,1
918369305560,2017-02,1453.48,1
918369305560,NaT,21888.87,0
918371357111,1970-04,6610.1,1
918371357111,1988-02,8963.2,1
918371357111,2005-07,6110.23,1
918371357111,2009-01,8432.13,1
918371357111,2011-05,3370.49,1
918371357111,2016-04,698.11,1
918371357111,2017-09,4429.62,1
918375509447,1976-06,2667.12,1
918375509447,1983-07,4125.01,1
918375509447,2023-05,5592.42,1
918375509447,NaT,4374.08,0
918376087131,1973-06,3263.96,1
918376087131,1990-12,6249.68,1
918376087131,2008-01,8881.99,1
918376087131,2015-04,9580.18,1
918376087131,2016-05,663.3,1
918376087131,2019-03,4844.69,1
918377614706,1971-03,4430.72,1
918377614706,1992-04,2398.75,1
918377614706,2003-09,2778.66,1
918377614706,2010-03,2516.44,1
918377614706,2025-03,7853.76,1
918377702111,1974-05,2760.68,1
918377702111,1997-10,2335.19,1
918377702111,2001-05,5034.33,1
918377702111,2006-08,3630.51,1
918377702111,2019-06,7138.44,1
918384006407,1987-02,6583.3,1
918384006407,1995-08,8574.81,1
918384006407,2001-02,5561.13,1
918384006407,2019-02,6046.98,1
918384006407,2022-02,7990.11,1
918384006407,NaT,29147.64,0
918396433758,1974-12,9078.79,1
918396433758,1979-05,284.34,1
918396433758,1997-03,9546.97,1
918396433758,2008-08,9539.38,1
918396433758,2009-04,0.0,1
918396433758,2010-11,4815.63,1
918396433758,2014-03,9135.07,1
918401022668,2004-01,6910.66,1
918401022668,2008-01,5735.35,1
918401022668,2008-03,9340.86,1
918401022668,2017-11,8725.99,1
918401022668,2019-12,6182.69,1
918401022668,2022-07,1952.92,1
918401022668,2023-02,7130.28,1
918401022668,NaT,19368.78,0
918409329326,1980-12,6183.61,1
918409329326,1993-08,1187.26,1
918409329326,1999-11,1227.6,1
918409329326,2011-04,7517.8,1
918409329326,NaT,13302.79,0
918410638666,1972-08,3297.59,1
918410638666,1978-03,8708.6,1
918410638666,2012-06,1223.13,1
918410638666,2020-12,7997.78,1
918410638666,NaT,1603.11,0
918412985084,1970-04,3223.99,1
918412985084,1988-09,6669.0,1
918412985084,2002-05,5651.44,1
918412985084,2012-10,2939.37,1
918412985084,2014-05,698.96,1
918412985084,2017-01,1418.04,1
918412985084,2023-06,4362.24,1
918414975110,1970-04,7842.63,1
918414975110,1973-03,6654.68,1
918414975110,1994-04,0.0,1
918414975110,2005-05,9967.78,1
918417377633,1971-12,3210.19,1
918417377633,1979-04,2635.49,1
918417377633,1980-03,6430.58,1
918417377633,1983-05,9848.29,1
918417377633,2006-09,6981.25,1
918417377633,2010-07,2192.86,1
918417377633,NaT,6215.48,0
918420256439,1973-05,5617.5,1
918420256439,2009-06,793.2,1
918420256439,2018-02,207.43,1
918420256439,NaT,17815.32,0
918422230882,1981-10,398.09,1
918422230882,2002-07,9816.86,1
918422230882,NaT,2113.58,0
918426709025,1993-06,430.23,1
918426709025,2001-06,9698.2,1
918426709025,NaT,7056.6,0
918429027360,1973-12,3924.19,1
918429027360,1989-08,2960.05,1
918429027360,1995-05,3831.3,1
918429027360,2017-09,5160.44,1
918429027360,2020-07,3604.89,1
918429027360,2021-02,3546.87,1
918429027360,NaT,18477.68,0
918429450217,1970-08,7753.67,1
918429450217,1989-04,1409.67,1
918429450217,1991-01,271.47,1
918429450217,1996-08,4433.45,1
918429450217,2006-02,5832.93,1
918429450217,2006-12,2394.45,1
918429450217,2008-10,4283.77,1
918429450217,NaT,21197.17,0
918445569788,1976-05,1415.48,1
918445569788,1986-01,6706.98,1
918445569788,1992-09,8493.09,1
918445569788,2005-07,0.0,1
918445569788,2023-03,857.76,1
918449932632,1973-07,7613.61,1
918449932632,1988-08,4408.63,1
918449932632,2016-06,1932.06,1
918449932632,2018-09,7107.01,1
918449932632,2023-01,5509.4,1
918449932632,NaT,14257.539999999999,0
918456903534,1970-05,7593.77,1
918456903534,1987-09,7418.13,1
918456903534,1990-06,1555.13,1
918456903534,1991-02,1152.61,1
918456903534,2001-07,4582.57,1
918456903534,2001-09,2550.82,1
918456903534,2009-06,5447.79,1
918456903534,NaT,7708.32,0
918459880594,1990-03,7117.0,1
918459880594,2005-09,3684.62,1
918459880594,2018-10,0.0,1
918459880594,NaT,9252.8,0
918468798461,1975-05,7832.08,1
918468798461,1980-09,4547.45,1
918468798461,1986-10,8391.08,1
918468798461,1987-03,6078.25,1
918468798461,2010-07,1635.22,1
918468798461,2023-03,963.47,1
918468798461,NaT,10276.96,0
918469444227,1971-04,0.0,1
918469444227,1994-06,8274.91,1
918469444227,1996-11,3830.18,1
918473382684,1987-09,1054.87,1
918473382684,1992-08,2282.74,1
918473382684,2008-06,8338.26,1
918473382684,2020-07,8773.71,1
918473382684,2020-10,0.0,1
918476700066,1973-04,9382.78,1
918476700066,1977-01,4468.38,1
918476700066,1979-07,4698.63,1
918476700066,1980-05,2216.02,1
918476700066,1985-06,6382.99,1
918476700066,1987-10,3690.45,1
918476700066,2021-05,6791.77,1
918476700066,2024-08,3495.42,1
918476700066,NaT,4210.82,0
918478286982,1978-11,6732.53,1
918478286982,1989-04,2418.01,1
918478286982,1999-09,3411.34,1
918478286982,2014-05,3961.14,1
918478286982,2021-09,314.53,1
918478286982,NaT,6928.38,0
918480235438,1986-09,4744.23,1
918480235438,1999-01,1828.5,1
918480235438,2010-03,0.0,1
918481146933,1970-01,9213.3,1
918481146933,1979-02,6111.0,1
918481146933,1985-07,6356.07,1
918481146933,1998-06,8550.5,1
918481146933,2015-04,9409.51,1
918481146933,2017-06,3544.16,1
918481146933,NaT,2975.58,0
918482206102,1980-12,851.32,1
918482206102,1991-09,6983.22,1
918482206102,2005-10,5722.73,1
918482206102,2006-09,5495.11,1
918482206102,NaT,7254.83,0
918484528348,1992-10,8184.17,1
918484528348,1993-05,4511.51,1
918484528348,1997-03,5742.97,1
918484528348,1997-06,2379.59,1
918484528348,1999-10,4320.89,1
918484528348,2017-11,2186.55,1
918484528348,2021-06,1366.62,1
918484528348,NaT,14955.409999999998,0
918488796494,1970-03,1644.78,1
918488796494,1973-09,7849.52,1
918488796494,1978-12,0.0,1
918488796494,1993-10,8223.49,1
918488796494,1998-02,1550.52,1
918488796494,NaT,9757.039999999999,0
918490751945,1977-12,3267.92,1
918490751945,1980-07,4536.28,1
918490751945,2006-01,8428.44,1
918490751945,2012-07,1248.37,1
918490751945,NaT,5057.63,0
918492495810,1990-03,3262.47,1
918492495810,1997-02,9770.88,1
918492495810,2003-12,5540.12,1
918492495810,2004-12,9339.69,1
918492495810,2013-03,8077.16,1
918492495810,2015-01,6382.78,1
918492495810,2016-08,6705.74,1
918492495810,2018-09,314.87,1
918492495810,2024-09,3458.76,1
918492495810,NaT,452.77,0
918497762234,1976-06,4249.65,1
918497762234,1985-01,800.58,1
918497762234,1996-11,3605.93,1
918497762234,1998-03,7663.04,1
918497762234,2001-12,553.83,1
918497762234,2009-07,4072.65,1
918497762234,2014-08,3853.2,1
918497762234,2019-09,9223.19,1
918497762234,NaT,2242.86,0
918499200634,1970-03,6884.94,1
918499200634,1991-09,4567.3,1
918499200634,1992-01,4184.6,1
918499200634,1993-08,295.17,1
918499200634,1998-10,9800.91,1
918499200634,1999-07,1436.09,1
918499200634,2020-12,0.0,1
918499200634,NaT,12092.89,0
918508201018,1990-08,0.0,1
918508201018,1994-01,3966.05,1
918508201018,2019-02,7792.8,1
918508201018,2024-09,7744.8,1
918511301900,2006-02,1849.27,1
918511301900,NaT,5863.26,0
918513971584,1974-03,4204.3,1
918513971584,1974-05,3508.84,1
918513971584,2001-06,9327.14,1
918513971584,2003-06,3198.79,1
918513971584,2004-06,4105.0,1
918513971584,2008-08,9311.65,1
918513971584,2008-09,6494.64,1
918513971584,2022-01,5691.23,1
918513971584,NaT,6220.53,0
918515167269,1974-12,786.44,1
918515167269,1975-09,2703.54,1
918515167269,1986-08,5253.39,1
918518848328,1994-11,6935.46,1
918518848328,2015-12,4336.95,1
918518848328,NaT,2102.9300000000003,0
918521300895,1972-12,6705.36,1
918521300895,1982-12,8055.0,1
918521300895,2001-12,9381.03,1
918521300895,2008-05,5722.93,1
918521300895,2011-05,7154.64,1
918521300895,2013-01,2374.97,1
918521300895,2019-07,9335.13,1
918521300895,2019-12,1572.85,1
918521300895,2020-10,7295.85,1
918524521602,1973-12,2853.08,1
918524521602,1975-02,493.13,1
918524521602,1984-01,4471.37,1
918524521602,2004-05,1385.23,1
918527696207,1974-09,3983.33,1
918527696207,1982-11,7318.52,1
918527696207,1987-05,7578.75,1
918527696207,1999-10,1933.76,1
918527696207,2016-10,6269.68,1
918527696207,2024-05,1467.33,1
918527696207,NaT,9797.32,0
918527974623,1977-12,1998.8,1
918527974623,2008-06,3088.42,1
918527974623,2009-01,9051.88,1
918527974623,2015-07,4671.82,1
918527974623,NaT,6179.52,0
918530876844,1988-03,3119.74,1
918530876844,1994-11,3271.91,1
918530876844,2001-04,4785.67,1
918530876844,2001-11,2823.96,1
918530876844,2012-02,8679.8,1
918530876844,2017-11,5582.22,1
918530876844,2018-10,1444.22,1
918532315957,1970-06,6515.18,1
918532315957,1972-02,1794.43,1
918532315957,1996-09,6782.36,1
918532315957,2012-12,8646.74,1
918532315957,NaT,16024.1,0
918547492192,1982-10,7933.74,1
918547492192,1990-03,2463.16,1
918547492192,1996-10,2562.14,1
918547492192,NaT,8451.15,0
918558119733,1970-06,2848.92,1
918558119733,1973-02,5013.32,1
918558119733,1976-01,3366.33,1
918558119733,1976-11,8984.53,1
918558119733,1995-05,8880.85,1
918558119733,2004-12,4409.27,1
918558119733,2007-05,5673.87,1
918558119733,2009-01,5694.54,1
918558119733,2019-03,9545.17,1
918558119733,NaT,2385.66,0
918568106346,1973-05,4531.82,1
918568106346,1973-07,3587.8,1
918568106346,1977-02,9594.71,1
918568106346,1996-11,6464.33,1
918568106346,1997-03,3068.71,1
918568106346,2012-09,1535.76,1
918568106346,2018-11,5572.51,1
918568106346,2022-06,2626.77,1
918568106346,2025-01,1192.86,1
918587283948,1974-08,1182.97,1
918587283948,2005-06,3765.85,1
918587283948,2013-05,9838.6,1
918587283948,2015-06,7667.08,1
918587283948,NaT,11682.74,0
918587822801,1970-12,4205.68,1
918587822801,1999-06,4477.28,1
918587822801,2003-10,1839.25,1
918587822801,NaT,22657.47,0
918588933132,1972-03,4016.27,1
918588933132,1999-04,9291.07,1
918588933132,2004-07,4609.98,1
918588933132,2010-12,3705.51,1
918588933132,2014-01,6131.43,1
918588933132,2016-01,1907.92,1
918588933132,NaT,8187.2,0
918590772665,1983-02,8043.36,1
918590772665,2003-07,8568.34,1
918590772665,2008-04,9684.29,1
918590772665,2010-09,5766.52,1
918590772665,2014-01,4546.91,1
918590772665,2021-12,2412.57,1
918590772665,NaT,8003.15,0
918592930364,1972-12,4217.85,1
918592930364,1982-07,5184.48,1
918592930364,1991-02,476.77,1
918592930364,1992-04,1317.33,1
918592930364,2021-08,9764.28,1
918592930364,NaT,9091.7,0
918605446007,1970-05,7676.67,1
918605446007,1985-02,5961.9,1
918605446007,1985-12,8558.69,1
918605446007,1991-08,7389.34,1
918605446007,1997-08,7696.77,1
918605446007,2011-03,4428.88,1
918607371597,1976-09,0.0,1
918607371597,2003-05,0.0,1
918607371597,2016-01,0.0,1
918607371597,NaT,7196.22,0
918609505739,1986-06,6445.79,1
918609505739,1994-10,326.07,1
918609505739,2009-02,3296.33,1
918609505739,2017-05,8302.78,1
918609505739,2021-05,4228.74,1
918609505739,NaT,10518.19,0
918609592494,1983-01,669.35,1
918609592494,1986-01,6390.42,1
918609592494,1990-08,1820.07,1
918609592494,2001-05,0.0,1
918609592494,2022-07,4902.18,1
918615613239,1970-09,5876.34,1
918615613239,1981-02,1559.45,1
918615613239,1984-08,182.93,1
918615613239,1987-09,8502.85,1
918615613239,1999-07,2903.9,1
918615613239,2007-04,6358.88,1
918615613239,NaT,12739.97,0
918620258967,1994-06,2888.7,1
918620258967,1998-05,8018.39,1
918620258967,2006-09,2478.36,1
918620258967,NaT,11734.11,0
918625862062,1971-09,9744.0,1
918625862062,1998-09,0.0,1
918625862062,1999-06,6875.02,1
918625862062,2003-06,6634.59,1
918625862062,2016-12,0.0,1
918625862062,2024-05,5912.77,1
918625862062,NaT,8241.61,0
918626278260,1978-07,5429.35,1
918626278260,1997-08,7932.82,1
918626278260,2002-04,2769.0,1
918626278260,2008-07,8184.34,1
918626278260,NaT,13419.029999999999,0
918631321682,2003-08,6731.35,1
918631321682,2005-02,3315.27,1
918631321682,2005-09,4703.11,1
918631321682,2008-04,2217.99,1
918632445649,1998-03,7210.91,1
918632445649,2004-08,0.0,1
918632445649,2009-11,8354.39,1
918633107545,1970-11,6620.0,1
918633107545,1978-10,8444.92,1
918633107545,1990-04,3139.45,1
918633107545,2008-02,8161.01,1
918633107545,2012-10,725.01,1
918633107545,2022-05,1578.08,1
918633107545,NaT,2090.54,0
